quality	left_url	right_url
right	https://ura.news/news/1052433701	https://www.rosbalt.ru/moscow/2020/05/27/1845676.html
right	https://newinform.com/227492-beremennaya-zhenshchina-umerla-v-sankt-peterburge-s-koronavirusom	https://moika78.ru/news/2020-05-27/421524-beremennaya-inostranka-s-koronavirusom-umerla-v-botkinskoj-bolnitse/
right	https://tvzvezda.ru/news/vstrane_i_mire/content/20205271412-NbgQ2.html	https://www.nakanune.ru/news/2020/05/27/22574617/
right	https://news.sportbox.ru/Vidy_sporta/Futbol/Bubnov/spbnews_NI1194017_Takih_TTD_i_stol_nizkogo_braka_ne_videl_uzhe_davno_Razbor_matcha_Borussija_D__Bavarija_s_Aleksandrom_Bubnovym	https://sport.ua/news/489157-borussiya-dortmund-vpervye-s-2015-goda-ne-zabila-i-ustupila-v-domashney-igre
right	https://www.livekuban.ru/news/proisshestviya/v-krasnodarskom-krae-umer-eshche-odin-patsient-s-koronavirusom/	https://anapa-ch.ru/na-kubani-ot-koronavirusa-umer-pozhiloj-sochinec/
left	https://lenta.ru/news/2020/05/27/zdorov/	http://allsport-news.net/366850_kadyirov_o_koronaviruse_ya_ne_chelovek_ne_imeyu_prava_zabolet_ya_absolyutno_zdorov.html
left	https://tvrain.ru/news/ne_imeju_pravo_postavit_kapelnitsu_kadyrov_otvetil_na_sluhi_o_svoej_bolezni-509585/?utm_source=vk&utm_medium=social&utm_campaign=news&utm_term=509585	https://www.mk.ru/politics/2020/05/27/kadyrov-rasskazal-o-koronaviruse-ne-imeyu-prava-zabolet.html
left	https://www.facenews.ua/news/2020/481301/	http://kontrakty.ua/article/156658
right	https://argumentiru.com/2020/05/ta-512915	https://newizv.ru/news/society/27-05-2020/mihail-mishustin-predlozhil-uvelichit-posobiya-po-bezrabotitse-dlya-vseh-rossiyan/rrr
left	https://tsargrad.tv/news/ochevidnye-signaly-gneva-putina-bojatsja-stoit-ne-tolko-broshennoj-ruchki_256286	https://news.tut.by/world/686266.html
bad	https://tass.ru/ekonomika/8578397	https://ru.reuters.com/article/businessNews/idRUKBN2320YP-ORUBS
right	https://www.kasparov.ru/material.php?id=5ECE4DA879BAE	https://www.nakanune.ru/news/2020/05/27/22574618/
right	https://news.tut.by/world/686266.html	https://news.rambler.ru/politics/44243607-putin-zhestko-otchital-chinovnikov-i-brosil-v-ih-storonu-ruchku/
left	https://news.ykt.ru/article/101401	https://iz.ru/1016174/2020-05-27/sutochnyi-prirost-zabolevshikh-covid-19-v-rf-snizilsia-do-23
right	http://kontrakty.ua/article/156644	http://uaprom.info/news/174701-tret-malyh-predprinimatelej-poteryali-50-75-dohodov-opros.html
right	https://pravo.ru/news/222232/	https://mir24.tv/news/16411590/samoizolyacii-i-propusknoi-rezhim-prodlevayutsya-v-moskve-do-14-iyunya
left	https://ura.news/news/1052433734	https://russian.rt.com/russia/news/749993-ural-samoizolyaciya-svyaschennik?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
right	https://vologda-poisk.ru/news/ekonomika/zhiteli-strany-massovo-snimayut-valyutu-s-bankovskih-schetov	https://www.infox.ru/news/283/236411-ekspert-obasnil-pocemu-rossiane-prodolzaut-zabirat-valutu-iz-bankov
left	https://charter97.org/ru/news/2020/5/27/380225/	http://pozitciya.com.ua/80106-ssha-vvedut-novye-sankcii-protiv-nord-stream-2.html
left	https://moika78.ru/news/2020-05-27/421276-putin-shvyrnul-ruchku-vo-vremya-soveshhaniya-po-pozharam-i-pavodkam/	https://medialeaks.ru/news/2705mmg-putin-pen/
left	https://theins.ru/news/221908	https://tass.ru/obschestvo/8573845
right	https://pg21.ru/news/64618	https://www.glavny.tv/news/469242
left	https://novokuznetsk.ru/2020/05/27/vtb-zapustil-onlajn-registratsiyu-nedvizhimyh-zalogov-dlya-korporativnogo-biznesa/	https://arbuztoday.ru/vtb-zapustil%e2%80%afonlajn-registraciyu-nedvizhimyx-zalogov-dlya-korporativnogo-biznesa/
bad	https://ko.com.ua/xiaomi_anonsirovala_noutbuki_redmibook_ryzen_edition_133163	https://actualnews.org/exclusive/347866-startovali-prodazhi-bjudzhetnogo-monitora-redmi-1a.html
right	https://www.nakanune.ru/news/2020/05/28/22574692/	https://tvrain.ru/news/ne_imeju_pravo_postavit_kapelnitsu_kadyrov_otvetil_na_sluhi_o_svoej_bolezni-509585/?utm_source=vk&utm_medium=social&utm_campaign=news&utm_term=509585
right	https://www.rbc.ru/society/27/05/2020/5ece7a409a7947cf6baeb892	https://www.mskagency.ru/materials/3007381
left	https://sport.ua/news/489157-borussiya-dortmund-vpervye-s-2015-goda-ne-zabila-i-ustupila-v-domashney-igre	https://football.ua/germany/422633-borussija-d-vpervye-s-2015-goda-proigrala-doma-v-bundeslige-v-sukhuju.html
left	https://nbnews.com.ua/za-rubezhom/2020/05/27/vsemu-vinoi-sanktsii-mezhdu-ssha-i-rf-nazrevaet-novyi-konflikt/	https://news.rambler.ru/politics/44247120-kosachev-ssha-prevratilis-v-mirovogo-shantazhista-nomer-odin/
left	https://newdaynews.ru/ekaterinburg/693109.html	https://www.znak.com/2020-05-27/kak_rabotaet_cerkovnyy_sud_kotoromu_predadut_eks_duhovnika_poklonskoy_i_kakoe_nakazanie_emu_grozit
left	https://ukranews.com/news/704874-kiev-otkroet-trts-v-subbotu-30-maya	https://www.obozrevatel.com/kiyany/life/v-kieve-razreshili-otkryit-trts-i-gostinitsyi-klichko-nazval-datu.htm
right	https://news.rambler.ru/world/44252965-raskryty-taynye-eksperimenty-v-laboratorii-pentagona-v-gruzii/	https://news2.ru/story/600648/
left	https://news.rambler.ru/politics/44243607-putin-zhestko-otchital-chinovnikov-i-brosil-v-ih-storonu-ruchku/	https://medialeaks.ru/news/2705mmg-putin-pen/
right	https://www.oblgazeta.ru/society/religion/110093/	https://newdaynews.ru/ekaterinburg/693109.html
left	https://www.sportsdaily.ru/news/pelageya-i-telegin-razvodyatsya	https://rueconomics.ru/444256-zatyanuvshaya-s-razvodom-pelageya-poluchit-ot-muzha-silno-urezannye-milliony-smi
left	https://inkazan.ru/news/society/27-05-2020/v-tatarstane-vpervye-za-mesyats-zafiksirovali-menshe-60-novyh-bolnyh-koronavirusom	https://kazan.mk.ru/social/2020/05/27/v-tatarstane-chislo-zarazheniy-covid19-poshlo-na-ubyl.html
right	https://www.business-gazeta.ru/news/469918	https://realnoevremya.ru/news/175933-rospotrebnadzor-soobschil-chto-moskva-gotova-k-poetapnoy-otmene-ogranicheniy
left	https://www.sport.ru/hockey/federatsiya-hokkeya-rossii-pozdravila-ovechkina-s-rojdeniem-syna/article449860/	http://allsport-news.net/366788_nhl__fhr_pozdravila_ovechkina_s_rojdeniem_syina.html
right	https://www.metronews.ru/novosti/peterbourg/reviews/v-peterburge-umerla-beremennaya-zhenschina-s-covid-19-1676549/?utm_source=smm&utm_medium=editor1	https://www.dp.ru/a/2020/05/27/V_Peterburge_umerla_berem
right	https://rueconomics.ru/444296-po-krizisnym-riskam-i-bezrabotice-rossiya-udarit-troinym-rostom-posobiya	https://www.rosbalt.ru/russia/2020/05/27/1845783.html
left	https://nikvesti.com/news/public/189258	https://fakty.com.ua/ru/ukraine/20200527-karantyn-v-ukrayini-27-travnya-vse-shho-potribno-znaty/
left	https://realnoevremya.ru/news/175955-peskov-dopustil-chto-24-iyunya-budet-vyhodnym	https://stavropolye.tv/news/134404
right	https://vestikavkaza.ru/news/v-renault-isklucili-slianie-s-nissan.html	https://ru.euronews.com/2020/05/27/renault-nissan-mitsubishi-reform
right	https://news.tut.by/world/686314.html	https://zamana.info/rubriki/news/obshestvo/94-obshestvo/11687-sobyanin-razreshil-gulyat-v-moskve-s-1-iyunya
right	https://www.nakanune.ru/news/2020/05/27/22574618/	https://tass.ru/obschestvo/8573845
left	https://bankir.ru/novosti/20200527/mintrud-gotov-podderzat-strahovanie-ot-bezraboticy-10177707/	https://riafan.ru/1279923-v-rossii-mogut-vvesti-strakhovanie-ot-bezraboticy
left	https://polit.info/496881-mismari-ulichil-bratev-musulman-v-publikacii-feikov-o-novyh-samoletah-v-livii	https://russian.rt.com/world/news/750010-lna-liviya-aviaciya
right	https://news.finance.ua/ru/news/-/471591/tret-malyh-predprinimatelej-lishilis-bolee-50-dohodov-opros	https://delo.ua/business/33-malyh-predprinimatelej-poterjali-bolee-50-do-368944/
left	https://realnoevremya.ru/news/175933-rospotrebnadzor-soobschil-chto-moskva-gotova-k-poetapnoy-otmene-ogranicheniy	https://1prime.ru/News/20200527/831521362.html
right	https://35media.ru/articles/2020/05/27/daty-provedeniya-ege-perenesli	https://krasnoyarskmedia.ru/news/950743/
left	https://www.rosbalt.ru/russia/2020/05/27/1845648.html	https://inforeactor.ru/304677-koronavirus-podtverdilsya-u-vtorogo-futbolista-kazanskogo-rubina
left	https://rueconomics.ru/444160-pelageya-podala-na-razvod-s-teleginym-spustya-god-posle-rasstavaniya	https://bimru.ru/news/129430
right	https://info24.ru/news/smi-podschitali-summu-alimentov-kotorye-poluchit-pelageya-posle-razvoda.html	https://versia.ru/pelageya-oficialno-rastorgnet-brak-s-ivanom-teleginym
left	https://xn--b1ats.xn--80asehdb/feed/obshchestvo/vladimir-putin-nazval-novuyu-datu-provedeniya-parada-pobedy-6538119336.html	https://www.pravda.ru/politics/1501743-pobeda/
left	https://iz.ru/1016180/2020-05-27/bmw-predstavila-v-rossii-obnovlennyi-sedan-piatoi-serii	https://anonsens.ru/37842_podrobnosti_o_novom_bmw_5_series_muradov15
draw	https://www.rosbalt.ru/russia/2020/05/27/1845771.html	https://www.mk.ru/politics/2020/05/27/glava-udmurtii-zabolel-koronavirusom.html
left	https://riamo.ru/article/432633/putin-podderzhal-initsiativu-uvelichit-minimalnoe-posobie-po-bezrabotitse.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://rueconomics.ru/444296-po-krizisnym-riskam-i-bezrabotice-rossiya-udarit-troinym-rostom-posobiya
draw	http://newsroom24.ru/news/kontekst/210237/	https://newstula.ru/fn_565427.html
left	https://riafan.ru/1280041-deputat-vodolackii-predrek-ssha-politicheskoe-porazhenie-v-voprose-severnogo-potoka-2	https://nbnews.com.ua/za-rubezhom/2020/05/27/vsemu-vinoi-sanktsii-mezhdu-ssha-i-rf-nazrevaet-novyi-konflikt/
bad	https://nation-news.ru/525891-sobyanin-predlozhil-ustanovit-grafik-progulok-v-moskve-s-1-iyunya	https://www.rosbalt.ru/moscow/2020/05/27/1845730.html
right	https://www.kommersant.ru/doc/4357649	https://tass.ru/mezhdunarodnaya-panorama/8575859
left	https://topdialog.ru/2020/05/27/smolnyj-ochnaya-sdacha-ege-nachnyotsya-s-3-iyulya/	https://35media.ru/articles/2020/05/27/daty-provedeniya-ege-perenesli
left	https://newdaynews.ru/ekaterinburg/693109.html	https://russian.rt.com/russia/news/749993-ural-samoizolyaciya-svyaschennik?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
left	https://bimru.ru/news/129471	https://66.ru/news/buzdk/231178/
left	https://pasmi.ru/archive/270672/	https://info24.ru/news/smi-eks-glava-chuvashii-lezhit-v-bolnice-s-tyazhelym-porazheniem-legkih.html
right	https://stavropolye.tv/news/134404	https://gorod55.ru/news/society/27-05-2020/den-provedeniya-parada-pobedy-budet-nerabochim-peskov
left	https://politros.com/167395-v-rossii-za-sutki-vyyavleno-8-338-novyh-sluchaev-covid-19	https://www.business-gazeta.ru/news/469907
left	https://zn.ua/POLITICS/pravitelstvo-razdelilo-ministerstvo-energetiki-i-zaschity-okruzhayuschey-sredy-355599_.html	https://ua.news/ru/na-zasidanni-uryadu-pogodyly-stvorennya-dvoh-novyh-ministerstv/
right	https://stavropolye.tv/news/134404	https://politros.com/167417-den-parada-pobedy-mogut-sdelat-vyhodnym
draw	https://moika78.ru/news/2020-05-28/421830-rospotrebnadzor-zayavil-o-gotovnosti-moskvy-k-snyatiyu-ogranichenij/	https://www.bfm.ru/news/444618
left	https://www.oblgazeta.ru/society/religion/110093/	https://66.ru/news/society/231156/
bad	http://4pda.ru/2020/05/27/371747/	https://lifehacker.ru/xiaomi-redmi-note-9-ali/
right	https://lenta.ru/news/2020/05/27/sob/	https://www.rosbalt.ru/moscow/2020/05/27/1845730.html
right	https://rostov.mk.ru/social/2020/05/27/u-eshhe-odnogo-futbolista-rostova-podtverdilsya-koronavirus.html	https://www.vesti.ru/doc.html?id=3268600
right	https://arbuztoday.ru/vtb-zapustil%e2%80%afonlajn-registraciyu-nedvizhimyx-zalogov-dlya-korporativnogo-biznesa/	https://www.dg-yug.ru/news/110830.html
left	https://www.kommersant.ru/doc/4357704	https://pravo.ru/news/222209/
right	https://russian.rt.com/world/news/750010-lna-liviya-aviaciya	https://actualnews.org/exclusive/347853-v-lna-schitajut-strannym-zajavlenie-ssha-o-prisutstvii-samoletov-vks-rf-v-livii.html
left	https://tvrain.ru/news/interfaks_rasskazal_o_grafike_progulok_dlja_moskvichej-509573/	https://newdaynews.ru/moscow/693231.html
left	https://pasmi.ru/archive/270672/	https://ura.news/news/1052433702
left	https://www.newsru.com/russia/27may2020/samoizo14jun.html	https://ura.news/news/1052433791
right	https://mogilev.online/rus/news/world-8106/	https://tvzvezda.ru/news/vstrane_i_mire/content/2020527948-lYLrB.html
left	https://tvrain.ru/news/ne_imeju_pravo_postavit_kapelnitsu_kadyrov_otvetil_na_sluhi_o_svoej_bolezni-509585/?utm_source=vk&utm_medium=social&utm_campaign=news&utm_term=509585	https://moscow-baku.ru/news/politics/ya_chto_ne_chelovek_kadyrov_otvetil_na_publikatsii_o_svoey_bolezni/
right	https://apostrophe.ua/news/society/kiev/2020-05-27/kogda-v-kieve-otkroyut-trts-veroyatnaya-data-i-pravila-dlya-posetiteley/198437	https://donpress.com/news/27-05-2020-klichko-nazval-datu-otkrytiya-trc-v-kieve
right	http://allsport-news.net/366802_klubyi_apl_edinoglasno_vyistupili_za_vozobnovlenie_kontaktnyih_trenirovok.html	https://tass.ru/sport/8577083
left	https://tech.onliner.by/2020/05/27/gta-vi-vyjdet-ne-ranshe-2023-goda	https://42.tut.by/686193
right	https://vecherka-spb.ru/2020/05/27/v-peterburge-gospitalizirovali-vysokopostavlennogo-eks-chinovnika-uvolennogo-putinym/	https://www.kommersant.ru/doc/4357499
right	https://stavropolye.tv/news/134364	https://kavkaz.mk.ru/social/2020/05/27/gubernator-vladimirov-na-stavropole-ot-koronavirusa-umerli-42-cheloveka.html
right	https://www.pravda.ru/news/sport/1501725-poyarkov_koronavirus/	https://www.mk.ru/sport/2020/05/27/futbolist-rubina-poyarkov-zabolel-koronavirusom.html
left	https://www.mk.ru/sport/2020/05/27/futbolist-rubina-poyarkov-zabolel-koronavirusom.html	https://russian.rt.com/sport/news/750022-rubin-zabolevanie-poyarkov-koronavirus
right	https://www.rbc.ru/society/27/05/2020/5ece4cfe9a7947b7afcf333e	https://rg.ru/2020/05/27/peskov-ocenil-vozmozhnuiu-otmenu-ogranichenij-k-paradu-pobedy.html
right	https://www.vesti.ru/doc.html?id=3268711	https://forpost-sz.ru/a/2020-05-27/sammity-briks-i-shos-perenesut-s-iyulya-na-bolee-pozdnij-srok
right	https://www.infox.ru/news/283/236411-ekspert-obasnil-pocemu-rossiane-prodolzaut-zabirat-valutu-iz-bankov	https://moika78.ru/news/2020-05-27/421689-za-maj-rossiyane-zabrali-iz-bankov-1-1-mlrd/
right	https://www.vkonline.ru/news/archive/256261/prezident-sohranenie-rabochih-mest--vazhnejshij-prioritet	https://www.rosbalt.ru/russia/2020/05/27/1845760.html
left	https://nikvesti.com/news/public/189273	https://ria-m.tv/news/194481/v_moz_nazvali_usloviya_vozobnovleniya_aviapereletov.html
right	https://www.rosbalt.ru/russia/2020/05/27/1845777.html	https://moscow-baku.ru/news/politics/ya_chto_ne_chelovek_kadyrov_otvetil_na_publikatsii_o_svoey_bolezni/
right	https://www.pravda.ru/news/districts/1501765-anatoliybondarenko/	https://atn.ua/politika/mer-cherkass-podal-na-zelenskogo-v-sud-i-prosit-vzyskat-1-grn-za-moralnyy-ushcherb
right	https://lenta.ru/news/2020/05/27/river/	https://www.dg-yug.ru/news/110839.html
right	https://apostrophe.ua/news/society/2020-05-27/kogda-ukraina-vozobnovit-mezhdunarodnoe-aviasoobschenie-data-i-glavnye-usloviya/198445	https://lenta.ru/news/2020/05/27/ukraine_avia/
right	https://www.znak.com/2020-05-27/kak_rabotaet_cerkovnyy_sud_kotoromu_predadut_eks_duhovnika_poklonskoy_i_kakoe_nakazanie_emu_grozit	https://www.mk.ru/social/2020/05/27/stalo-izvestno-kak-proydet-cerkovnyy-sud-nad-eksdukhovnikom-poklonskoy.html
draw	https://car.ru/news/brandnew/75836-obnovlennaya-lada-largus-pervyie-zhivyie-foto/	https://rg.ru/2020/05/27/obnovlennyj-lada-largus-pervye-zhivye-foto.html
left	https://ru.krymr.com/a/news-usa-liviya-chvk-vagnera/30636723.html	https://inforesist.org/rossiya-otpravila-v-liviyu-voennye-istrebiteli-dlya-podderzhki-chvk-vagner/
right	https://stavropolye.tv/news/134364	https://newstracker.ru/news/society/27-05-2020/chislo-zhertv-koronavirusa-uvelichilos-na-stavropolie-do-42
right	https://www.rosbalt.ru/world/2020/05/27/1845784.html	https://ru.krymr.com/a/news-usa-liviya-chvk-vagnera/30636723.html
right	http://uaprom.info/news/174714-es-soglasoval-masshtabnyj-plan-vosstanovleniya-ekonomiki.html	https://www.rbc.ru/politics/27/05/2020/5ece23539a79479cb6b3e76a
left	https://runews24.ru/economy/27/05/2020/54864c9aa81c46de4b359ce44d06b3f4	https://www.if24.ru/rossiyane-ne-doveryayut-bankam-svoi-valyutnye-sberezheniya/
right	https://ria-m.tv/news/194481/v_moz_nazvali_usloviya_vozobnovleniya_aviapereletov.html	https://zn.ua/UKRAINE/stepanov-rasskazal-ob-usloviyah-vozobnovleniya-aviasoobscheniya-355577_.html
right	https://www.kommersant.ru/doc/4357793	https://vc.ru/finance/130164-mintrud-predlozhil-vyplachivat-zakryvshim-delo-individualnym-predprinimatelyam-posobie-po-bezrabotice-v-12-130-rubley
left	https://ria.ru/20200527/1572089370.html	https://russian.rt.com/science/news/750222-novaya-orbitalnaya-stanciya
right	https://car.ru/news/brandnew/75836-obnovlennaya-lada-largus-pervyie-zhivyie-foto/	https://auto.onliner.by/2020/05/27/v-rossii-sfotografirovali-obnovlennyj-lada-largus
right	https://www.oreanda.ru/gosudarstvo/vlasti-moskvy-priglashayut-vseh-jelayuschih-protestirovatsya-na-antitela/article1319418/	https://theins.ru/news/221908
draw	https://sibdepo.ru/news/vtb-zapustil-onlajn-registratsiyu-nedvizhimyh-zalogov-dlya-korporativnogo-biznesa.html	https://66.ru/bank/news/releases/231172/
left	https://www.mskagency.ru/materials/3007221	https://newstula.ru/fn_565595.html
left	https://www.business-gazeta.ru/news/469886	https://www.onlinetambov.ru/news/society/mintrud-predlozhil-vvesti-strakhovku-ot-bezrabotnitsy/
right	https://www.facenews.ua/news/2020/481272/	https://from-ua.com/news/550330-mer-cherkass-reshil-suditsya-s-zelenskim.html
right	https://moika78.ru/news/2020-05-28/421830-rospotrebnadzor-zayavil-o-gotovnosti-moskvy-k-snyatiyu-ogranichenij/	https://thebell.io/rospotrebnadzor-dopustil-gotovnost-moskvy-ko-vtoromu-etapu-snyatiya-ogranichenij/
right	https://actualnews.org/exclusive/347782-v-rossii-rassmotrjat-vozmozhnost-vvedenija-strahovki-ot-bezraboticy.html	https://nation-news.ru/525943-mintrud-odobrit-strahovanie-ot-bezraboticy-pri-soglasii-rabotodatelei-i-profsoyuzov
right	https://www.intermedia.ru/news/347682	https://www.starhit.ru/eksklusiv/pelageya-podala-na-razvod-s-ivanom-teleginyim-212480/
left	https://meduza.io/news/2020/05/27/minzdrav-reshil-ne-vklyuchat-v-statistiku-sluchaev-covid-19-teh-zabolevshih-u-kogo-net-zhalob?utm_source=telegram&utm_medium=live&utm_campaign=live	https://openmedia.io/news/n1/vlasti-reshili-ne-vklyuchat-v-obshhuyu-statistiku-po-koronavirusu-zabolevshix-bez-zhalob/
right	http://rodgor-vlg.ru/aleksandr-ovechkin-vo-vtoroi-raz-stal-otcom.html	http://allsport-news.net/366788_nhl__fhr_pozdravila_ovechkina_s_rojdeniem_syina.html
left	https://rg.ru/2020/05/27/za-sutki-v-rossii-podtverzhdeno-8338-sluchaev-covid-19-v-85-subektah.html	https://sputnik-georgia.ru/russia/20200527/248584513/Za-sutki-v-Rossii-vyyavili-8338-infitsirovannykh-COVID-19.html
left	https://1prime.ru/state_regulation/20200527/831523513.html	https://www.rbc.ru/politics/27/05/2020/5ece23539a79479cb6b3e76a
left	https://gordonua.com/news/politics/koronakrizis-eto-shans-sdelat-radikalnye-preobrazovanija-kabmin-ukrainy-razrabotal-programmu-stimulirovanija-ekonomiki-1501712.html	https://kp.ua/economics/668587-try-kyta-y-230-konkretnykh-mer-kabmyn-podhotovyl-plan-vosstanovlenyia-ekonomyky-posle-karantyna
right	https://pravo.ru/news/222214/	https://rspectr.com/novosti/59237/gosduma-prinyala-zakon-o-blokirovke-prilozhenij-s-piratskim-kontentom
left	https://news.finance.ua/ru/news/-/471608/kievskim-trts-i-gostinitsam-razreshili-otkrytsya-30-maya-no-s-opredelennymi-trebovaniyami	https://lb.ua/society/2020/05/27/458480_klichko_trts_oteli_kieve_zarabotayut.html
right	https://www.if24.ru/vrach-nazval-oslozhneniya-ot-koronavirusa/	https://actualnews.org/exclusive/347788-biolog-ancha-baranova-perebolevshim-koronavirusom-nuzhno-proverit-mozg-legkie-i-pochki.html
right	https://www.vkonline.ru/news/archive/256261/prezident-sohranenie-rabochih-mest--vazhnejshij-prioritet	https://slovodel.com/561707-putin-bezuslovnyi-prioritet-dlya-gosudarstva-imeyut-dohody-semei-i-sohranenie-rabochih-mest
right	http://www.yugopolis.ru/news/sochincev-izbavili-ot-nazvaniya-herota-127112	https://info24.ru/news/reka-herota-ischeznet-s-karty-sochi.html
right	https://lenta.ru/news/2020/05/27/gta/	https://shazoo.ru/2020/05/27/94866/take-two-skachok-zatrat-na-marketing-ne-ukazyvaet-na-reliz-gta-6-v-2023-godu
right	https://vladtime.ru/obsh/748857	https://lenta.ru/news/2020/05/27/sobyanin/
left	https://www.rbc.ru/rbcfreenews/5ecef9479a79470592a0062b	https://lenta.ru/news/2020/05/27/river/
left	https://nikcenter.org/newsItem/58604	https://www.facenews.ua/news/2020/481272/
right	https://actualnews.org/exclusive/347782-v-rossii-rassmotrjat-vozmozhnost-vvedenija-strahovki-ot-bezraboticy.html	https://www.business-gazeta.ru/news/469886
right	https://ria.ru/20200527/1572078913.html	https://newizv.ru/news/society/27-05-2020/u-glavy-udmurtii-aleksandra-brechalova-vyyavili-koronavirus
right	https://www.sport.ru/hockey/nhl-o-rojdenii-vtorogo-syna-ovechkina-top-zveno-ovechkinyh-gotovo/article449868/	http://allsport-news.net/366859_nhl__ilya_ovechkin__2038_pervyiy_nomer_drafta__chto_amerikantsyi_pishut_o_rojdenii_vtorogo_syina_aleksandra_velikogo.html
right	https://inforeactor.ru/304762-vtoroi-syn-rodilsya-u-34-letnego-aleksandra-ovechkina	http://allsport-news.net/366859_nhl__ilya_ovechkin__2038_pervyiy_nomer_drafta__chto_amerikantsyi_pishut_o_rojdenii_vtorogo_syina_aleksandra_velikogo.html
left	https://www.ostro.org/general/society/news/590992/	https://ukranews.com/news/704807-v-zone-oos-vsu-ponesli-poteri
right	http://rodgor-vlg.ru/aleksandr-ovechkin-vo-vtoroi-raz-stal-otcom.html	http://allsport-news.net/366859_nhl__ilya_ovechkin__2038_pervyiy_nomer_drafta__chto_amerikantsyi_pishut_o_rojdenii_vtorogo_syina_aleksandra_velikogo.html
left	https://rueconomics.ru/444296-po-krizisnym-riskam-i-bezrabotice-rossiya-udarit-troinym-rostom-posobiya	https://www.pravda.ru/news/society/1501901-putin_posobie_bezrabotitsa/
left	https://www.epravda.com.ua/rus/news/2020/05/27/661038/	https://interfax.com.ua/news/economic/665018.html
left	https://www.kommersant.ru/doc/4357499	https://pg21.ru/news/64608
left	https://www.business-gazeta.ru/news/469974	https://auto.onliner.by/2020/05/27/v-rossii-sfotografirovali-obnovlennyj-lada-largus
right	http://www.yugopolis.ru/news/sochincev-izbavili-ot-nazvaniya-herota-127112	https://www.rbc.ru/rbcfreenews/5ecef9479a79470592a0062b
right	http://uaprom.info/news/174714-es-soglasoval-masshtabnyj-plan-vosstanovleniya-ekonomiki.html	https://tass.ru/ekonomika/8575799
right	http://iz.com.ua/zaporoje/statistika-covid-19-v-ukraine-na-27-maya?utm_source=t.me&utm_medium=social&utm_campaign=tg_iz	https://fakty.com.ua/ru/ukraine/20200527-v-ukrayini-znovu-vpav-pryrist-hvoryh-na-covid-19-za-dobu-321-novyj-vypadok/
left	https://nikcenter.org/newsItem/58604	https://www.pravda.ru/news/districts/1501765-anatoliybondarenko/
right	https://rspectr.com/novosti/59237/gosduma-prinyala-zakon-o-blokirovke-prilozhenij-s-piratskim-kontentom	https://www.searchengines.ru/zakon-o-blokirovke-prilozhenij.html
left	https://tass.ru/kosmos/8583001	https://news.rambler.ru/tech/44252971-vezet-oruzhie-v-kosmos-rogozin-obrushilsya-na-maska/?utm_source=washaring&utm_medium=social
right	http://kremlin.ru/events/president/news/63420	https://polit.info//496860-putin-i-naslednyi-princ-saudovskoi-aravii-prodolzhat-tesnuyu-koordinaciyu-po-opek
right	https://www.vkonline.ru/news/archive/256261/prezident-sohranenie-rabochih-mest--vazhnejshij-prioritet	https://moscow-baku.ru/news/society/putin_zayavil_o_1_9_mln_bezrabotnykh_i_chto_situatsiya_ne_naladitsya_sama_soboy/
left	https://lenta.ru/news/2020/05/27/donbass/	https://for-ua.com/article/1199503
left	https://meduza.io/news/2020/05/27/minzdrav-reshil-ne-vklyuchat-v-statistiku-sluchaev-covid-19-teh-zabolevshih-u-kogo-net-zhalob?utm_source=telegram&utm_medium=live&utm_campaign=live	https://russian.rt.com/science/news/750209-minzdrav-rekomendacii-zabolevaemost?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
right	https://gorvesti.ru/society/vladimir-putin-nazval-datu-provedeniya-parada-pobedy-87610.html?utm_source=sidenews	https://zamana.info/rubriki/news/obshestvo/94-obshestvo/11664-putin-prikazal-provesti-parad-pobedy-24-iyunya
right	https://www.if24.ru/v-pravitelstve-rossii-uvereny-chto-ekonomika-nachala-ozhivat/	https://www.rbc.ru/economics/27/05/2020/5ece41769a7947b144bf9209
left	https://newdaynews.ru/ekaterinburg/693109.html	https://www.mk.ru/social/2020/05/27/stalo-izvestno-kak-proydet-cerkovnyy-sud-nad-eksdukhovnikom-poklonskoy.html
left	https://www.rbc.ru/society/27/05/2020/5ece62d59a7947c363b1cb0b	https://politexpert.net//region/msk/198315-sobyanin-predlozhil-otkryt-v-moskve-neprodovolstvennye-magaziny-i-razreshit-progulki
right	https://www.ixbt.com/news/2020/05/27/microsoft-vypustila-novyj-skype-samoe-krupnoe-obnovlenie-za-poslednee-vremja.html	https://itc.ua/news/microsoft-dobavila-v-skype-moderiruemye-gruppy-i-rezhim-3x3-dlya-videozvonkov/
left	https://info24.ru/news/sobyanin-prodlil-rezhim-izolyacii-v-moskve.html	https://www.business-gazeta.ru/news/470012?utm_source=top-news
right	https://www.oreanda.ru/gosudarstvo/vlasti-moskvy-priglashayut-vseh-jelayuschih-protestirovatsya-na-antitela/article1319418/	https://www.mskagency.ru/materials/3007109
right	https://korrespondent.net/ukraine/4233632-kabmyn-sozdal-novoe-mynysterstvo	https://www.obozrevatel.com/economics/analytics-and-forecasts/kabmin-reshil-sozdat-novoe-ministerstvo-i-pereimenoval-minenergo.htm
