quality	left_url	right_url
left	https://interfax.com.ua/news/general/665474.html	http://pozitciya.com.ua/80189-lyudyam-starshe-60-let-ne-sovetuyut-vyhodit-na-rabotu.html
right	https://www.mk.ru/incident/2020/05/29/v-podmoskove-nashli-svalku-lekarstv-ot-onkologii.html	https://tass.d3.ru/v-podmoskove-obnaruzhili-svalku-preparatov-dlia-lecheniia-vich-i-raka-1987551/
right	https://bombardir.ru/news/604773-Sport24-Glushakov-letom-pokinet-Ahmat%20	https://www.euro-football.ru/article/29/1004368357_ahmat_ne_planiruet_prodlevat_kontrakt_s_glushakovyim
right	https://ria.ru/20200529/1572179810.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://news.tut.by/economics/686616.html
left	https://368.media/2020/05/29/strelba-v-brovarah-proizoshel-konflikt-mezhdu-legalnymi-i-nelegalnymi-perevozchikami/	https://vestikavkaza.ru/news/sotna-perevozcikov-ustroila-pod-kievom-massovuu-perestrelku.html
right	https://www.mk.ru/social/2020/05/29/v-rossii-vyyavleno-8-572-sluchaya-koronavirusa-za-sutki.html	https://kurer-sreda.ru/2020/05/29/564486-8-572-novyx-zarazhennyx-covid-19-vyyavleno-za-sutki-v-rossii-vsego-boleyut-387-623-cheloveka-na-29-maya
left	http://kontrakty.ua/article/156762	https://kp.ua/politics/668842-lehalyzatsyia-oblav-y-povyshennye-shtrafy-chto-nuzhno-znat-pryzyvnyku
left	https://moika78.ru/news/2020-05-29/422798-milan-zainteresovalsya-igrokom-zenita-azmunom/	https://www.sports.ru/football/1085818679.html?utm_source=telegram&utm_medium=dig&utm_campaign=2020-05-30
right	https://russian.rt.com/russia/news/750750-krym-smyagchenie-ogranichenii	https://www.mk.ru/social/2020/05/29/krym-15-iyunya-otkroet-oteli-i-sanatorii-dlya-svoikh-zhiteley.html?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffrom%3Dspecial&utm_campaign=dbr&utm_source=YandexZenSpecial
right	https://nbnews.com.ua/politika/2020/05/29/ostraya-polemika-mezhdu-shrederom-i-melnikom-ukrainskii-diplomat-prokommentiroval-oskorbleniya-eks-kantslera-germanii/	https://www.mk.ru/politics/2020/05/29/posol-ukrainy-obvinil-obozvavshego-ego-karlikom-shredera-v-unizhenii-ukraincev.html
left	http://www.c-inform.info/news/id/86220	https://moika78.ru/news/2020-05-30/423093-kurortnyj-sezon-dlya-mestnyh-v-krymu-nachnyotsya-15-iyunya/
left	https://www.bfm.ru/news/444822	https://rns.online/society/V-Moskve-otsenili-snizhenie-chisla-gospitalizatsii-s-koronavirusom-2020-05-29/
right	https://fakty.com.ua/ru/ukraine/suspilstvo/20200529-u-metro-kyyeva-obmezhat-vhid-koly-i-navishho/	https://www.obozrevatel.com/kiyany/life/v-kieve-s-1-iyunya-ogranichat-rabotu-nekotoryih-stantsij-metro.htm
left	https://www.nakanune.ru/news/2020/05/29/22574843/	https://www.rosbalt.ru/russia/2020/05/29/1846075.html
right	https://lenta.ru/news/2020/05/29/smi_vkluchili/	https://anapa-ch.ru/pravitelstvo-vklyuchilo-smi-v-spisok-naibolee-postradavshix-otraslej/
right	https://www.znak.com/2020-05-29/vedomosti_rasskazali_o_smene_pokupatelya_gazety	https://tvrain.ru/news/osnovatel_federalpress_stal_vladeltsem_vedomostej-509755/
right	https://www.zakon.kz/5025043-kogda-tailand-nachnet-prinimat-turistov.html	https://susanin.news/world/power/20200529-273929/
left	https://66.ru/news/business/231241/	https://www.znak.com/2020-05-29/vedomosti_rasskazali_o_smene_pokupatelya_gazety
right	https://www.obozrevatel.com/economics/fea/v-kabmine-ozvuchili-planyi-povyisit-tarif-na-elektroenergiyu.htm?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ua%2Fnews	https://for-ua.com/article/1199700
left	https://interfax.com.ua/news/political/665643.html	https://www.mk.ru/politics/2020/05/29/lukashenko-vysmeyal-zhenshhinprezidentov-poulybalas-posidela-poshla.html
right	https://tvzvezda.ru/news/vstrane_i_mire/content/2020529929-i7MNo.html	https://politexpert.net/region/msk/198531-rakova-soobshchila-o-3474-novyh-vyzdorovevshih-ot-koronavirusa-v-moskve
right	https://pasmi.ru/archive/270971/	https://www.interfax.ru/russia/710903
left	https://iz.ru/1017209/2020-05-29/ministr-v-buriatii-izvinilas-za-frazu-s-golodu-eshche-nikto-ne-umer	https://vostok.today/34130-nikto-u-nas-esche-s-golodu-ne-umer-ministr-iz-burjatii-otvetila-na-zajavlenie-o-nehvatke-deneg-u-ljudej.html
right	https://www.znak.com/2020-05-29/v_rossii_mogut_sozdat_specialnoe_prilozhenie_dlya_trudovyh_migrantov	https://rspectr.com/novosti/59255/mvd-rossii-mozhet-sozdat-specialnoe-prilozhenie-dlya-migrantov
right	https://rns.online/society/Putin-utverdil-vremya-provedeniya-parada-Pobedi--2020-05-29/?utm_source=push	https://sputnik-abkhazia.ru/news/20200529/1030232096/Putin-podpisal-ukaz-o-provedenii-voennykh-paradov-v-chest-75-letiya-Pobedy.html
left	https://tass.ru/moskva/8602007	https://russian.rt.com/russia/news/750717-moskva-gospitalizaciya-koronavirus
right	https://www.business-gazeta.ru/news/470166	https://politexpert.net/198504-tramp-nuzhdaetsya-v-konsultacii-yuristov-po-voprosu-zakrytiya-twitter
right	https://theins.ru/news/222477	https://slovodel.com/561921-twitter-udalil-tvit-trampa-s-ugrozoi-vzyat-chs-v-minneapolise-pod-kontrol-armii
right	https://planet-today.ru/geopolitika/item/122499-zhdet-li-aziyu-novaya-vojna	https://oane.ws/2020/05/29/indija-opasaetsja-kitajskoj-voennoj-aktivnosti-na-spornyh-territorijah.html
left	https://tass.ru/v-strane/8600623	https://kavkaz.mk.ru/social/2020/05/29/zheleznovodsk-napravit-kurortnyy-sbor-na-remont-infrastruktury.html
left	https://fedpress.ru/news/crimea/society/2507712	https://russian.rt.com/russia/news/750750-krym-smyagchenie-ogranichenii
right	https://www.ridus.ru/news/328365	https://slovodel.com/561888-tramp-gotov-obsudit-s-yuristami-pravomernost-zakrytiya-twitter
right	http://pozitciya.com.ua/80189-lyudyam-starshe-60-let-ne-sovetuyut-vyhodit-na-rabotu.html	http://kontrakty.ua/article/156771
right	https://ria.ru/20200529/1572191279.html	https://news2.ru/story/600979/
bad	https://telegraf.com.ua/anekdots/5484823-vstrechayte-utro-s-pozitivom-utrennie-anekdotyi-29-maya.html	https://telegraf.com.ua/ukraina/obshhestvo/5485523-itogi-dnya-28-maya-usluga-pasporta-i-koda-dlya-14-letnih-i-chastichnyiy-zapusk-elektrichek-v-ukraine.html
right	https://www.stockworld.com.ua/ru/news/ukraina-poghasila-ievrobondy-na-milliard-dollarov	https://1prime.ru/state_regulation/20200529/831536912.html
draw	http://kontrakty.ua/article/156784	https://www.epravda.com.ua/rus/news/2020/05/29/661128/
right	https://www.obozrevatel.com/society/v-ukraine-bushuet-tsiklon-sinoptik-ozvuchila-svezhij-prognoz-pogodyi.htm	https://apostrophe.ua/news/society/2020-05-29/ciklon-isolde-i-poteplenie-do-22-gradusov-kakoj-budet-pogoda-v-ukraine-v-poslednie-dni-maya/198698
right	https://vestikavkaza.ru/news/tramp-ogranicit-vezd-v-ssa-dla-kitajskih-issledovatelej.html	https://strana.ua/news/270224-tramp-zapretil-vezd-v-ssha-aspirantam-i-doktoram-nauk-iz-kitaja.html
left	https://ubr.ua/ukraine-and-world/society/bakhmatjuk-zajavil-o-nezakonnosti-i-predvzjatosti-reshenija-vaks-po-delu-vab-banka-3893167	https://from-ua.com/news/550636-bahmatyuka-mogut-vzyat-pod-strazhu.html
right	https://rns.online/finance/analitiki-otsenili-dolyu-prosrochennih-mikrozaimov-v-Rossii-2020-05-29/	https://kapital-rus.ru/articles/article/rossiyane_prosrochili_vyplaty_po_45_mln_mikrozaimov/
right	https://charter97.org/ru/news/2020/5/29/380478/	https://nikvesti.com/news/politics/189455
right	https://ua.news/ru/poroshenko-sobiraetsya-snova-proignorirovat-dopros-v-gbr-iz-za-vidosika/	https://tass.ru/mezhdunarodnaya-panorama/8596921
left	https://gordonua.com/infographics/ukrzalznicya-vozobnovlyaet-dvizhenie-passazhirskih-poezdov-v-14-oblastyah-strany-infografika-1502106.html	https://nikcenter.org/newsItem/58661
right	https://www.nakanune.ru/news/2020/05/29/22574856/	https://www.mos.ru/news/item/74804073/
left	https://www.znak.com/2020-05-29/stal_izvesten_novyy_vladelec_vedomostey	https://tvrain.ru/news/sdelka_po_prodazhe_vedomostej_sostojalas-509742/
right	https://apostrophe.ua/news/economy/2020-05-29/evrosoyuz-vyidelil-ukraine-rekordnuyu-summu/198693	https://tass.ru/ekonomika/8598137
left	https://meduza.io/news/2020/05/29/vtsiom-distantsionnoe-golosovanie-podderzhivaet-tolko-chetvert-rossiyan	https://slovodel.com/561908-bolshinstvo-rossiyan-vyrazili-gotovnost-golosovat-distancionno
left	https://tass.ru/ekonomika/8598137	https://www.kommersant.ru/doc/4363384
draw	https://www.bfm.ru/news/444772	https://runews24.ru/incidents/29/05/2020/505a9f56753aaef177d0d660f727b058
right	https://www.kasparov.ru/material.php?id=5ED0BD3E6013A	https://www.bfm.ru/news/444772
left	https://roskomsvoboda.org/59260/	https://vestikavkaza.ru/news/opros-bolsinstvo-rossian-predpocli-by-bumaznyj-bulleten-internet-golosovaniu.html
right	https://www.kasparov.ru/material.php?id=5ED0ECC92FFAE	https://www.pnp.ru/politics/opublikovano-otkrytoe-pismo-glavy-gonkonga-k-grazhdanam.html
left	http://allsport-news.net/367213_la_liga_soglasovala_11_iyunya_kak_datu_vozobnovleniya_sezona_s_vyisshim_sportivnyim_sovetom_ispanii.html	https://glavnoe.ua/news/n357028134-chempionat-ispanii-po-futbolu-vozobnovitsja-11-ijunja
right	https://www.dsnews.ua/economics/ne-uletel-no-zarabotal-pochemu-otpravlyat-cheloveka-v-kosmos-28052020220000	https://www.m24.ru/news/obshchestvo/29052020/119723
right	https://ura.news/news/1052434028	https://www.newsvl.ru/society/2020/05/29/190456/
left	https://nation-news.ru/526294-mintrud-rf-razrabotal-osobye-pravila-uvolneniya-i-prostoya-v-period-pandemii-koronavirusa	https://news.ru/economics/cherez-mesyac-pridetsya-uvolit-vseh-mintrud-pridumal-osobye-pravila/?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffrom%3Dspecial&utm_source=YandexZenSpecial
left	https://www.dsnews.ua/economics/ne-uletel-no-zarabotal-pochemu-otpravlyat-cheloveka-v-kosmos-28052020220000	https://news.ru/politics/kosmos-uhodit-ot-rossijskoj-monopolii/
right	https://www.metronews.ru/novosti/russia/reviews/rabotayuschie-s-covid-19-poluchat-pensiyu-dosrochno-1677472/	https://news.mail.ru/politics/41985201/
right	https://www.pravda.ru/news/society/1502534-medik_stag/	https://russian.rt.com/russia/news/750657-pensii-mediki-koronavirus
right	https://vestikavkaza.ru/news/rossia-rassirit-voennye-bazy-v-sirii.html	https://news2.ru/story/600979/
right	https://inforeactor.ru/305031-minpromtorg-rf-rasskazal-kogda-luchshe-vsego-pokupat-novyi-avtomobil	https://tass.ru/ekonomika/8595117?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
left	https://www.business-gazeta.ru/news/470217	https://theins.ru/parafraz/222458
left	https://nation-news.ru/526294-mintrud-rf-razrabotal-osobye-pravila-uvolneniya-i-prostoya-v-period-pandemii-koronavirusa	https://rg.ru/2020/05/29/mintrud-predlozhil-osobyj-poriadok-oplaty-truda-i-uvolnenij.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
left	https://gordonua.com/news/worldnews/tramp-podpisal-ukaz-protiv-cenzury-v-socsetyah-v-twitter-ego-nazvali-ugrozoy-svobode-slova-1501950.html	https://strana.ua/news/270043-podrobnosti-ukaza-trampa-o-rehulirovanii-sotssetej.html
draw	https://www.business-gazeta.ru/news/470304	https://argumentiru.com/2020/05/ta-512984
right	https://fedpress.ru/news/77/society/2506908	https://nation-news.ru/526294-mintrud-rf-razrabotal-osobye-pravila-uvolneniya-i-prostoya-v-period-pandemii-koronavirusa
right	http://mignews.com.ua/society/24089252.html	https://nikvesti.com/news/politics/189455
left	https://lenta.ru/news/2020/05/29/micro/	https://rns.online/finance/analitiki-otsenili-dolyu-prosrochennih-mikrozaimov-v-Rossii-2020-05-29/
left	https://tvzvezda.ru/news/vstrane_i_mire/content/2020529173-nJxoT.html	https://russian.rt.com/russia/news/750657-pensii-mediki-koronavirus
left	https://fakty.com.ua/ru/ukraine/20200529-budapesht-ne-blokuvatyme-vstup-ukrayiny-v-nato-pro-shho-kuleba-domovyvsya-v-ugorshhyni/	https://for-ua.com/article/1199706
left	https://lb.ua/world/2020/05/29/458680_twitter_pometil_post_trampa.html	https://theins.ru/news/222477
right	https://ua.news/ru/poroshenko-sobiraetsya-snova-proignorirovat-dopros-v-gbr-iz-za-vidosika/	https://www.bfm.ru/news/444780
left	https://tass.ru/sport/8598255	https://isport.ua/football/europe/1850770-stalo-izvestno-raspisanie-matchej-kubka-anglii
draw	https://www.pnp.ru/social/putin-obyavil-24-iyunya-vykhodnym-dnem.html	https://www.ntv.ru/novosti/2347040/
left	https://www.5.ua/ru/rehyoni/shest-punktov-propuska-na-hranytse-s-moldovoi-vozobnovyly-svoiu-rabotu-hnsu-216140.html	https://nikcenter.org/newsItem/58672
left	https://www.mk.ru/politics/2020/05/29/zelenskiy-poblagodaril-es-za-vtoroy-transh-pomoshhi-ukraine.html	https://apostrophe.ua/news/economy/2020-05-29/evrosoyuz-vyidelil-ukraine-rekordnuyu-summu/198693
draw	https://ria-m.tv/news/194861/novaya_pochta_s_1_iyunya_budet_vzimat_platu_za_hranenie_posyilok.html	https://www.obozrevatel.com/economics/economy/novaya-pochta-s-1-iyunya-budet-vzimat-platu-za-hranenie-posyilok.htm
right	https://ua.news/ru/poroshenko-sobiraetsya-snova-proignorirovat-dopros-v-gbr-iz-za-vidosika/	https://www.capital.ua/ru/news/141997-poroshenko-v-ocherednoy-raz-ne-yavilsya-na-doprosy-v-gosbyuro-rassledovaniy
left	https://www.nakanune.ru/news/2020/05/29/22574883/	https://experov.d3.ru/skhvatka-tvittera-i-trampa-1987750/
right	https://tass.ru/obschestvo/8604429	https://theins.ru/news/222667
right	https://strana.ua/news/270193-prichina-strelby-v-brovarakh-raspredelenie-passazhirov-i-perevozok-v-kiev.html	https://glavnoe.ua/news/n357028135-avakov-v-brovarah-gruppy-delili-rynok-prinosjaschij-v-god-220-mln-griven-dohoda
left	https://theins.ru/news/222667	https://russian.rt.com/russia/news/750789-moskva-skonchalis-koronavirus
right	https://eadaily.com/ru/news/2020/05/29/belorussiya-vnov-zadolzhala-gazpromu	https://news.tut.by/economics/686616.html
left	https://russian.rt.com/ussr/news/750524-ukraina-obyski-nalogovaya-sluzhba?utm_source=rss&utm_medium=rss&utm_campaign=RSS	http://pozitciya.com.ua/80180-v-nalogovoy-proveli-massovye-obyski-iz-za-mahinaciy-s-nds.html
left	https://riafan.ru/1280643-bessarab-rasskazala-kak-gosudarstvo-obespechit-rossiyan-rabotoi-posle-krizisa	https://bankir.ru/novosti/20200529/eksperty-predupredili-o-roste-cisla-bezrabotnyh-v-rossii-v-dva-tri-raza-10177829/
right	https://tsargrad.tv/news/otkryl-butiki-no-ne-cerkvi-sobjanin-pritih-posle-rekomendacij-po-otkrytiju-hramov_257009	https://www.livekuban.ru/news/obshchestvo/khramam-v-rossii-rekomendovano-vykhodit-iz-karantina-postepenno/
right	https://tass.ru/moskva/8597025	https://3dnews.ru/1012176
left	https://www.the-village.ru/village/city/news-city/381997-obnulis	https://gorobzor.ru/novosti/obschestvo/43055-detskiy-ombudsmen-v-rossii-predlozhila-ogranichit-prodazhu-preparatov-dlya-abortov
left	https://www.mk.ru/incident/2020/05/29/nazvany-tri-etapa-otkrytiya-cerkvey-dlya-rossiyan.html	https://tsargrad.tv/news/otkryl-butiki-no-ne-cerkvi-sobjanin-pritih-posle-rekomendacij-po-otkrytiju-hramov_257009
left	https://news.ru/incidents/eks-glava-nizhnego-novgoroda-solonchenko-zaochno-arestovana-po-delu-o-vzyatke/	https://ria.ru/20200529/1572191802.html
right	https://pizdets.d3.ru/vozmozhen-li-akt-mokhnatkina-1987763/	https://politros.com/167573-zhurnalist-sergei-mohnatkin-skonchalsya-na-67-godu-zhizni
right	https://inosmi.ru/social/20200529/247517714.html	https://eadaily.com/ru/news/2020/05/29/smelyy-shag-twitter-skryl-tvit-trampa-rasceniv-ego-opravdaniem-nasiliya
left	https://zona.media/news/2020/05/29/kuznetsova	https://gorobzor.ru/novosti/obschestvo/43055-detskiy-ombudsmen-v-rossii-predlozhila-ogranichit-prodazhu-preparatov-dlya-abortov
right	https://www.ntv.ru/novosti/2346741/	https://www.klerk.ru/buh/news/500245/
right	https://fakty.com.ua/ru/sport/20200529-final-ligy-chempioniv-perenesut-zi-stambula-the-independent/	https://isport.ua/football/champions-league/1850654-u-stambula-mogut-otobrat-final-ligi-chempionov-v-polzu-germanii
right	https://tsargrad.tv/news/koronavirus-v-rossii-vsjo-vydohsja-jeks-kremljovskij-vrach-sdelal-tolko-odnu-ogovorku_256807?utm_medium=referral&utm_source=lentainform&utm_campaign=tsargrad.tv&utm_term=1280189&utm_content=8551120	https://ptzgovorit.ru/news/doktor-myasnikov-zayavil-chto-koronavirus-uzhe-nasosalsya-krovi
bad	https://drugoigorod.ru/hot-off-water/	https://www.business-gazeta.ru/news/470243
right	https://www.pnp.ru/social/putin-obyavil-24-iyunya-vykhodnym-dnem.html	https://incrussia.ru/news/putin-lyubit-nerabochie-dni/
left	https://www.mk.ru/social/2020/05/29/v-rossii-vyyavleno-8-572-sluchaya-koronavirusa-za-sutki.html	https://moscow-baku.ru/news/society/v_rossii_za_sutki_8264_cheloveka_vyzdoroveli_ot_covid_19/
left	https://www.interfax.ru/russia/710933	https://mperspektiva.ru/topics/tvorcheskim-vuzam-razreshat-provesti-ochnye-ekzameny/
draw	https://sputnik.by/health/20200529/1044796498/Chislo-vyyavlennykh-sluchaev-koronavirusa-v-Belarusi-prevysilo-40-tysyach.html	https://naviny.by/new/20200529/1590752277-chislo-zabolevshih-covid-19-v-belarusi-prevysilo-40-tysyach
draw	https://nikcenter.org/newsItem/58661	https://vz.ua/news/62634-ukrzaliznytsya-vosstanavlivaet-dvizhenie-elektrichek-v-10-oblastyakh
draw	https://www.dvnovosti.ru/khab/2020/05/29/115291/	https://www.the-village.ru/village/city/news-city/381997-obnulis
left	https://tass.ru/proisshestviya/8597743	https://www.znak.com/2020-05-29/na_petrovke_38_zaderzhany_dva_deputata_i_eche_ne_menee_vosmi_aktivistov
right	https://for-ua.com/article/1199694	https://www.obozrevatel.com/economics/economy/novaya-pochta-s-1-iyunya-budet-vzimat-platu-za-hranenie-posyilok.htm
bad	https://newstula.ru/fn_565936.html	https://drugoigorod.ru/hot-off-water/
left	https://ria-m.tv/news/194861/novaya_pochta_s_1_iyunya_budet_vzimat_platu_za_hranenie_posyilok.html	https://www.epravda.com.ua/rus/news/2020/05/29/661128/
left	https://www.oblgazeta.ru/society/education/110252/	https://kubnews.ru/obshchestvo/2020/05/29/shkolnye-vypusknye-v-rossii-proydut-onlayn-27-iyunya-/
left	https://www.ostro.org/general/criminal/news/591136/	https://for-ua.com/article/1199675
left	https://fakty.com.ua/ru/ukraine/20200529-zelenskyj-proponuye-zbilshyty-shtrafy-za-uhylennya-vid-pryzovu-ta-likviduvaty-vijskkomaty/	https://telegraf.com.ua/ukraina/obshhestvo/5486534-zakonoproekt-zelenskogo-o-voinskoy-povinnosti-poyavilsya-tekst-dokumenta.html
right	https://mos.news/news/zelao/opublikovan_grafik_progulok_dlya_kazhdogo_doma/	https://polit.info/497002-raspisanie-progulok-dlya-moskvichei-stalo-dostupno-cherez-servis-yandekskarty
right	https://rns.online/finance/analitiki-otsenili-dolyu-prosrochennih-mikrozaimov-v-Rossii-2020-05-29/	https://www.finversia.ru/news/markets/bolee-40-bravshikh-mikrozaimy-rossiyan-v-aprele-prosrochili-vyplaty-76084
left	https://racurs.ua/n138978-pogoda-v-ukraine-na-30-maya-sinoptiki-prognoziruut-tumany-silnye-dojdi-i-grozy-karta.html	https://apostrophe.ua/news/society/2020-05-29/ciklon-isolde-i-poteplenie-do-22-gradusov-kakoj-budet-pogoda-v-ukraine-v-poslednie-dni-maya/198698
right	https://ria.ru/20200529/1572191802.html	https://www.niann.ru/?id=552773
right	http://kontrakty.ua/article/156791	https://news.finance.ua/ru/news/-/471739/ukrzaliznytsya-s-1-iyunya-chastichno-zapustit-prigorodnye-elektrichki
left	https://fakty.com.ua/ru/ukraine/20200529-budapesht-ne-blokuvatyme-vstup-ukrayiny-v-nato-pro-shho-kuleba-domovyvsya-v-ugorshhyni/	https://lenta.ru/news/2020/05/29/ugorshyna/
right	https://www.pnp.ru/politics/ssha-ogranichili-vezd-v-stranu-kitayskikh-uchenykh.html	https://rueconomics.ru/444669-tramp-nameren-zapretit-vezd-kitaiskim-issledovatelyam-na-territoriyu-ssha
right	http://kontrakty.ua/article/156791	https://ukranews.com/news/705553-s-1-iyunya-nachinayut-hodit-42-poezda-karta
left	https://slovodel.com/561921-twitter-udalil-tvit-trampa-s-ugrozoi-vzyat-chs-v-minneapolise-pod-kontrol-armii	https://tass.ru/mezhdunarodnaya-panorama/8604753
right	https://kh-news.net/mestnoe/item/17540-elektrotransport-vykhodit-iz-koronavirusnogo-karantina-kak-eto-budet.html	https://news.finance.ua/ru/news/-/471739/ukrzaliznytsya-s-1-iyunya-chastichno-zapustit-prigorodnye-elektrichki
left	https://news.tut.by/economics/686616.html	https://www.vedomosti.ru/business/news/2020/05/29/831467-miller-nazval-summu
left	https://gordonua.com/news/money/evrokomissiya-odobrila-vydelenie-ukraine-500-mln-makrofinansovoy-pomoshchi-1502003.html	https://www.obozrevatel.com/economics/analytics-and-forecasts/v-es-odobrili-pomosch-ukraine-na-500-mln-evro-reshenie-evrokomissii.htm
right	https://rg.ru/2020/05/29/mintrud-predlozhil-osobyj-poriadok-oplaty-truda-i-uvolnenij.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://stavropolye.tv/news/134506
draw	https://news.rambler.ru/tech/44253563-rossiyane-smogut-uvidet-zatmenie-venery/	https://www.oreanda.ru/nauka_i_tehnika/rossiyane-smogut-uvidet-zatmenie-venery/article1319760/
right	https://meduza.io/news/2020/05/29/grafik-progulok-dlya-moskvichey-poyavilsya-na-yandeks-kartah	https://www.klerk.ru/buh/news/500245/
right	https://graniru.org/Politics/Russia/activism/m.279113.html	https://www.znak.com/2020-05-29/na_petrovke_38_zaderzhany_dva_deputata_i_eche_ne_menee_vosmi_aktivistov
left	https://www.sports.ru/football/1085819711.html	https://www.obozrevatel.com/sport/football/uefa-mozhet-otobrat-final-lch-u-stambula-nazvana-prichina.htm
right	https://glavnoe.ua/news/n357028049-nova-poshta-vozobnovljaet-platnoe-hranenie-posylok	https://ria-m.tv/news/194861/novaya_pochta_s_1_iyunya_budet_vzimat_platu_za_hranenie_posyilok.html
right	https://www.business-gazeta.ru/news/470304	https://news.tut.by/world/686670.html
left	https://www.bfm.ru/news/444772	https://www.mk.ru/social/2020/05/29/zhena-ombudsmena-policii-voroncova-raskryla-istoriyu-ego-zhizni.html?utm_source=t2
left	https://strana.ua/news/270095-venhrija-i-bolharija-obsudili-natsmenshinstva-v-ukraine-.html	https://lenta.ru/news/2020/05/29/ugorshyna/
left	https://incrussia.ru/news/putin-lyubit-nerabochie-dni/	https://www.ntv.ru/novosti/2347040/
right	https://www.capital.ua/ru/news/141995-minfin-pogasil-vypusk-obligatsiy-vneshnego-goszayma-na-1-mlrd	https://actualnews.org/exclusive/348211-ukraina-pogasila-vtoroj-vypusk-evrobondov-pod-garantii-ssha-na-1-mlrd.html
left	https://isport.ua/football/champions-league/1850654-u-stambula-mogut-otobrat-final-ligi-chempionov-v-polzu-germanii	https://fergana.agency/news/118628/
right	http://istoki.tv/news/people/smi-vse-taki-popali-v-spisok-otrasley-naibolee-postradavshikh-iz-za-covid-19/	https://www.vkonline.ru/news/archive/256399/kabmin-vklyuchil-smi-i-knigoizdatelej-v-spisok-postradavshih-ot-koronavirusa-otraslej
left	https://rg.ru/2020/05/29/reg-cfo/vlasti-moskvy-rasskazali-o-shtrafah-posle-usileniia-masochnogo-rezhima.html	https://news.rambler.ru/moscow_city/44255646-utochnen-poryadok-nosheniya-masok-i-perchatok-v-moskve/
left	https://primpress.ru/article/55065	https://tsargrad.tv/news/vsplesk-bezraboticy-i-zatjazhnoj-krizis-analitiki-sprognozirovali-zhjostkij-karantin-v-rossii_256786
right	https://rspectr.com/novosti/59255/mvd-rossii-mozhet-sozdat-specialnoe-prilozhenie-dlya-migrantov	https://www.newsru.com/russia/29may2020/migra_rating.html?utm_source=rss
right	https://korrespondent.net/ukraine/4234466-ukrayntsev-budut-shtrafovat-za-uklonenye-ot-mobylyzatsyy	https://fakty.com.ua/ru/ukraine/20200529-zelenskyj-proponuye-zbilshyty-shtrafy-za-uhylennya-vid-pryzovu-ta-likviduvaty-vijskkomaty/
right	https://news.ru/world/truboukladchik-dlya-severnogo-potoka-2-vernulsya-v-nemeckij-port/	https://www.kommersant.ru/doc/4358682
right	https://ria.ru/20200529/1572191802.html	https://progorodnn.ru/news/88229
right	https://www.vesti.ru/doc.html?id=3269274	http://allsport-news.net/367213_la_liga_soglasovala_11_iyunya_kak_datu_vozobnovleniya_sezona_s_vyisshim_sportivnyim_sovetom_ispanii.html
left	https://ukranews.com/news/705553-s-1-iyunya-nachinayut-hodit-42-poezda-karta	https://gordonua.com/infographics/ukrzalznicya-vozobnovlyaet-dvizhenie-passazhirskih-poezdov-v-14-oblastyah-strany-infografika-1502106.html
draw	https://www.mk.ru/social/2020/05/29/mishustin-podpisal-postanovlenie-o-vozvrate-naloga-samozanyatym.html	https://pravo.ru/news/222327/
right	https://www.vesti.ru/doc.html?id=3269215	https://rspectr.com/novosti/59255/mvd-rossii-mozhet-sozdat-specialnoe-prilozhenie-dlya-migrantov
right	https://news.ru/economics/umom-bezraboticu-ne-ponyat-massovoj-tenevoj-zanyatostyu-ne-izmerit/	https://ria.ru/20200529/1572149975.html
left	https://bombardir.ru/news/604768-Sleduyuschiy-sezon-La-Ligi-nachnetsya-12-sentyabrya%20	https://www.vesti.ru/doc.html?id=3269274
left	https://interfax.com.ua/news/general/665736.html	https://www.vedomosti.ru/society/news/2020/05/29/831512-sud-arestoval-politseiskogo-posle-smerti-afroamerikantsa
left	https://www.kommersant.ru/doc/4358682	https://politros.com/167612-eksperty-po-energetike-obyasnili-nemeckii-manevr-akademika-cherskogo
left	https://tass.ru/moskva/8597025	https://news.rambler.ru/tech/44253563-rossiyane-smogut-uvidet-zatmenie-venery/
draw	https://news.rambler.ru/tech/44253563-rossiyane-smogut-uvidet-zatmenie-venery/	https://mos.news/news/nauka/rossiyane_uvidyat_zatmenie_venery/
bad	https://www.061.ua/news/2775820/v-zaporoze-na-vyhodnye-obesaut-dozd-s-grozoj-i-skvalnyj-veter	https://lb.ua/society/2020/05/29/458673_kieve_30_maya_prognoziruyut_livni.html
right	https://eadaily.com/ru/news/2020/05/29/belorussiya-vnov-zadolzhala-gazpromu	https://www.vedomosti.ru/business/news/2020/05/29/831467-miller-nazval-summu
draw	https://polit.info/497037-gosduma-nazvala-vozmozhnye-daty-otkrytiya-plyazhei-v-rf	https://lenta.ru/news/2020/05/29/beaches/
